VideoID,VideoLink,ChannelID,ChannelName,ChannelType,VideoTitle,Likes,Subscribers,Views,PublishTime,Duration,Comments,Type
5NMZvru7d7k,https://www.youtube.com/watch?v=5NMZvru7d7k,UCZnhEIF8a5Uv4GMPwT6KafQ,KÊNH VTC16,Personal,"[Trực tiếp] Cách phòng trị tiểu đường bằng thìa canh, đinh lăng, rau sam, sắn dây, mướp đắng | VTC16",204,1890000,76197,2021-08-08T04:38:28Z,1H3M5S,9,1
ByDNNkOJ1mo,https://www.youtube.com/watch?v=ByDNNkOJ1mo,UCDLhNWWQeFZep0eh_1VDVLQ,Emma Pham Kitchen,Personal,Bệnh tiểu đường: Làm sao để không bị giảm quá nhiều cân?,42,267000,5998,2022-06-27T15:09:51Z,2M29S,5,1
GeDSe8fFtZY,https://www.youtube.com/watch?v=GeDSe8fFtZY,UCYO8RPtaJnD2bxC8CZl1_PA,Dr Ngọc Official ,Organization,Làm Thế Nào Để Không Bị Tiểu Đường | Dr Ngọc,21783,1310000,1055623,2023-06-21T14:12:53Z,1H10M59S,2928,1
yNsnwRBCw_k,https://www.youtube.com/watch?v=yNsnwRBCw_k,UCZnhEIF8a5Uv4GMPwT6KafQ,KÊNH VTC16,Personal,Dây thìa canh - THẦN DƯỢC cho người tiểu đường | VTC16,717,1890000,160396,2024-02-27T06:29:28Z,45M19S,44,1
rBhY8S7i9Uk,https://www.youtube.com/watch?v=rBhY8S7i9Uk,UC7vr2qWaCFaXeWAt6io-AxQ,BỆNH ĐỘT QUỴ,Personal,Chỉ Số Đường Huyết Của Người Bị Tiểu Đường Bao Nhiêu Là An Toàn?,1988,36200,416328,2022-03-09T09:02:40Z,5M15S,90,1
9O1uTaf8NRQ,https://www.youtube.com/watch?v=9O1uTaf8NRQ,UCBNSanynVcLy-xrlLxmifLg,Ứng dụng tư vấn sức khỏe Online 365 Medihome,Personal,"Hướng dẫn uống thuốc đúng cách ổn định đường huyết, bệnh tiểu đường",62,24800,12089,2022-08-24T12:00:05Z,8M10S,3,1
Q16aeKDPxeA,https://www.youtube.com/watch?v=Q16aeKDPxeA,UCfUbRhr13XdumUFsFg9iMfA,KIẾN THỨC THÚ VỊ Official,Organization,Bệnh Tiểu đường là gì? Hiểu rõ chỉ đúng trong 5 phút,19348,2650000,1525434,2020-05-24T11:30:11Z,5M47S,759,1
NlMDh6EDAkw,https://www.youtube.com/watch?v=NlMDh6EDAkw,UCD09NCZlzMj4yGvGkLbuBpw,Báo Sức khỏe & Đời sống,Personal,Cách Kiểm Soát Đường Huyết Cho Người Không Mắc Tiểu Đường | SKĐS,12,3000000,4712,2023-05-30T09:00:20Z,2M16S,0,1
LSS0gsZVliU,https://www.youtube.com/watch?v=LSS0gsZVliU,UCYO8RPtaJnD2bxC8CZl1_PA,Dr Ngọc Official ,Organization,BỆNH TIỂU ĐƯỜNG và những điều bạn cần biết để phòng bệnh | Dr Ngọc,565,1310000,19144,2024-05-25T07:30:07Z,20M56S,197,1
QO1Y7pZbJ1w,https://www.youtube.com/watch?v=QO1Y7pZbJ1w,UCK0Fi9X6TaNYP7Bn2sYeePA,Bệnh Viện Mắt Kỹ Thuật Cao Hà Nội,Personal,Đục thủy tinh thể do bệnh tiểu đường cần lưu ý,1,2810,544,2022-08-04T09:33:48Z,2M35S,0,1
DJ_YJVao30M,https://www.youtube.com/watch?v=DJ_YJVao30M,UCHXRlUOGYAT9kkXGCcSQDZg,Tuệ Y Đường,Personal,Biến chứng nguy hiểm của BỆNH TIỂU ĐƯỜNG,67,40700,2596,2023-05-26T14:07:10Z,46S,1,1
uUDViAJxz20,https://www.youtube.com/watch?v=uUDViAJxz20,UCD09NCZlzMj4yGvGkLbuBpw,Báo Sức khỏe & Đời sống,Personal,Ăn Khoai Lang Như Nào Là Tốt Cho Người Bệnh Tiểu Đường? | SKĐS #shorts,476,3000000,68431,2024-04-08T13:45:05Z,50S,0,1
5Q0e40g8DuQ,https://www.youtube.com/watch?v=5Q0e40g8DuQ,UCkj-9pfHEy6FKi-hqu-snwA,Dược Sĩ Nguyễn Thị Thùy Trang,Personal,Tác dụng của lá dứa đối với bệnh tiểu đường như thế nào?,95,444000,6515,2024-12-17T13:11:11Z,6M29S,3,1
dCW6JeOrVok,https://www.youtube.com/watch?v=dCW6JeOrVok,UCHXRlUOGYAT9kkXGCcSQDZg,Tuệ Y Đường,Personal,Biến chứng nguy hiểm của BỆNH TIỂU ĐƯỜNG,29,40700,1084,2023-07-11T14:30:19Z,38S,1,1
-a6vjUdXgfQ,https://www.youtube.com/watch?v=-a6vjUdXgfQ,UCpfNT4Shp-UJ8Dbzowm_YRQ,Bệnh Viện Đa Khoa Tâm Anh,Personal,"Tiểu đường ăn khoai lang được không? Có được ăn khoai tây, bún, phở, miến không? | BVĐK Tâm Anh",210,85500,38514,2023-10-04T08:00:00Z,3M19S,13,1
wQbnavU3sOs,https://www.youtube.com/watch?v=wQbnavU3sOs,UCYO8RPtaJnD2bxC8CZl1_PA,Dr Ngọc Official ,Organization,Những loại trái cây tốt nhất dành cho bệnh nhân tiểu đường | Dr Ngọc #shorts #short #drngoc,1315,1310000,60208,2023-06-07T12:00:43Z,44S,58,1
atvO3cPFASg,https://www.youtube.com/watch?v=atvO3cPFASg,UCAgehYjUxNc7vHpf3F06mXQ,Video AloBacsi,Personal,8 quan niệm sai lầm phổ biến về bệnh tiểu đường,35,1650000,1640,2023-10-22T06:00:08Z,14M39S,1,1
Bsf-bKoN1uY,https://www.youtube.com/watch?v=Bsf-bKoN1uY,UCnOuAN2OoH-uwU4jgeH9Wlg,Lương y Nguyễn Công Đức,Personal,TRÁI CÂY VÀ BÀI THUỐC DÀNH CHO NGƯỜI BỆNH TIỂU ĐƯỜNG - Lương Y Nguyễn Công Đức,1735,415000,170521,2024-12-21T12:44:27Z,16M37S,103,1
G0Mj3aap2b8,https://www.youtube.com/watch?v=G0Mj3aap2b8,UCYO8RPtaJnD2bxC8CZl1_PA,Dr Ngọc Official ,Organization,Có cách nào phát hiện được bệnh tiểu đường không? | Dr Ngọc #short #shorts #drngoc,482,1310000,28370,2024-05-14T00:00:09Z,51S,29,1
GomOrMZBDBs,https://www.youtube.com/watch?v=GomOrMZBDBs,UCYO8RPtaJnD2bxC8CZl1_PA,Dr Ngọc Official ,Organization,5 Cách Hàng Đầu Phòng Tránh Bệnh Tiểu Đường Dành Cho Mọi Người | Dr Ngọc #shorts #drngoc,2155,1310000,88190,2023-06-13T04:00:11Z,1M,62,1
AFE2UpD7yeo,https://www.youtube.com/watch?v=AFE2UpD7yeo,UCYO8RPtaJnD2bxC8CZl1_PA,Dr Ngọc Official ,Organization,Sự thật ăn khoai lang có giúp bạn dự phòng bệnh tiểu đường không? | Dr Ngọc #shorts #short #drngoc,3083,1310000,259495,2023-07-02T00:00:04Z,45S,106,1
fNWXGFNFdm8,https://www.youtube.com/watch?v=fNWXGFNFdm8,UCYO8RPtaJnD2bxC8CZl1_PA,Dr Ngọc Official ,Organization,Ai Có Nguy Cơ Cao Dễ Mắc Bệnh Tiểu Đường? | Dr Ngọc,288,1310000,6430,2023-11-18T05:00:07Z,6M36S,51,1
Gnv3YwT9Z04,https://www.youtube.com/watch?v=Gnv3YwT9Z04,UCYO8RPtaJnD2bxC8CZl1_PA,Dr Ngọc Official ,Organization,Nguyên nhân gây nên bệnh tiểu đường | Dr Ngọc #shorts #short #drngoc,720,1310000,31618,2023-06-28T09:00:10Z,37S,25,1
_yrU2o0P2fE,https://www.youtube.com/watch?v=_yrU2o0P2fE,UCZnhEIF8a5Uv4GMPwT6KafQ,KÊNH VTC16,Personal,Trái ổi - thực phẩm vàng cho người tiểu đường | VTC16,1904,1890000,361967,2024-01-24T06:51:44Z,30M26S,75,1
C1aHPjX1O2Q,https://www.youtube.com/watch?v=C1aHPjX1O2Q,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,6 loại thảo mộc kiểm soát tốt cho người bệnh tiểu đường | Báo Lao Động,4,984000,400,2024-10-03T10:30:05Z,1M6S,0,1
FCrFsptbvUg,https://www.youtube.com/watch?v=FCrFsptbvUg,UCD09NCZlzMj4yGvGkLbuBpw,Báo Sức khỏe & Đời sống,Personal,Người bệnh tiểu đường kiêng ăn gì? | SKĐS #Shorts,64,3000000,4135,2024-10-09T14:00:19Z,1M,0,1
gQgXvmxkuP4,https://www.youtube.com/watch?v=gQgXvmxkuP4,UCOMskN2D_vfshrGgpL-o55Q,BỆNH VIỆN ĐA KHOA MEDLATEC,Personal,Người bệnh Tiểu đường luôn khỏe mạnh nhờ nắm vững tips này!,16,86300,2025,2025-05-23T09:20:16Z,1M17S,0,1
LWmne5IUiMY,https://www.youtube.com/watch?v=LWmne5IUiMY,UCYO8RPtaJnD2bxC8CZl1_PA,Dr Ngọc Official ,Organization,Làm sao để chúng ta có thể phát hiện bệnh tiểu đường? | Dr Ngọc #short #shorts #drngoc,213,1310000,6797,2024-11-06T00:00:10Z,50S,11,1
XRqhbmVXdnk,https://www.youtube.com/watch?v=XRqhbmVXdnk,UC7723FqVehXq2zeRb3tP0hQ,BNC Now,Personal,FBNC - Chữa bệnh tiểu đường không cần dùng thuốc,2115,4010000,648657,2015-08-10T03:54:45Z,4M47S,198,1
5C5Vvo4ggMc,https://www.youtube.com/watch?v=5C5Vvo4ggMc,UCDLhNWWQeFZep0eh_1VDVLQ,Emma Pham Kitchen,Personal,Bệnh tiểu đường: Chỉ số đường huyết ở mức an toàn có phải đã khỏi bệnh tiểu đường?,35,267000,3577,2022-07-09T14:00:02Z,1M47S,3,1
3e1JjBOgKy8,https://www.youtube.com/watch?v=3e1JjBOgKy8,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,Hút thuốc ảnh hưởng thế nào đến bệnh tiểu đường loại 2? | Báo Lao Động,8,984000,444,2025-01-10T06:15:00Z,1M20S,0,1
X3ATN3HEymc,https://www.youtube.com/watch?v=X3ATN3HEymc,UCVgk7TGbbvA2tQviX07IXFw,Chùa Pháp Tạng,Personal,TIỂU ĐƯỜNG sẽ không còn với bài thuốc đơn giản từ RAU TRAI - Dược liệu quý dễ tìm - Chùa Pháp Tạng,10699,892000,763086,2021-11-01T06:01:24Z,12M49S,895,1
b9m7bDxPdQE,https://www.youtube.com/watch?v=b9m7bDxPdQE,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,Quế và tác dụng thần kì với người bị bệnh tiểu đường| Báo Lao Động,6,984000,479,2024-08-30T04:23:22Z,1M9S,0,1
hbW7kmNbvuY,https://www.youtube.com/watch?v=hbW7kmNbvuY,UCjlYvL2kOcMMIUcQxSFAMXg,Handmade VN,Personal,"2 Cách Trị Bệnh TIỂU ĐƯỜNG, GAN NHIỄM MỠ, MÁU NHIỄM MỠ Không Dùng Thuốc Bằng Quả Sung",2141,1370000,322502,2023-03-27T23:30:05Z,13M23S,113,1
OPj_CGxuSlQ,https://www.youtube.com/watch?v=OPj_CGxuSlQ,UCYO8RPtaJnD2bxC8CZl1_PA,Dr Ngọc Official ,Organization,Chỉ số đường huyết nguy hiểm dự phòng bệnh tiểu đường | Dr Ngọc #shorts #short #drngoc,757,1310000,38951,2023-06-27T11:00:30Z,54S,42,1
0b0T_TXdBE4,https://www.youtube.com/watch?v=0b0T_TXdBE4,UCD09NCZlzMj4yGvGkLbuBpw,Báo Sức khỏe & Đời sống,Personal,Bệnh Tiểu Đường Có Làm Rối Loạn Cương Dương? | SKĐS #shorts,84,3000000,6326,2023-12-28T12:00:00Z,1M,0,1
ZwPO01fQqjY,https://www.youtube.com/watch?v=ZwPO01fQqjY,UCzqytWRzd9DGzZg-tFBSO7g,Y học thường thức,Personal,Người bệnh tiểu đường có nên ăn gạo lứt?,86,172000,12268,2023-07-05T07:00:22Z,54S,2,1
pdCDII11Wj0,https://www.youtube.com/watch?v=pdCDII11Wj0,UCRa4BoG0IlkvdYah1OJ0kSQ,Blog Ẩm Thực,Personal,BỆNH TIỂU ĐƯỜNG NÊN ĂN VÀ TRÁNH ĂN GÌ #bệnhtiểuđườngnênăngì #benhtieuduong,377,27000,50496,2024-12-03T06:48:19Z,1M1S,0,1
UpXq6m6HHwE,https://www.youtube.com/watch?v=UpXq6m6HHwE,UCCBL1xeBVoTUgrZRaiKg3DA,Phan Thanh Vĩnh,Personal,Những loại trái cây tốt cho bệnh tiểu đường - Phan Thanh Vĩnh,347,54400,62884,2024-03-29T13:45:01Z,44S,0,1
xZO1_WtmGCc,https://www.youtube.com/watch?v=xZO1_WtmGCc,UComBgdbGcyGHt127eyhftnw,VIET MY ,Personal,"#76 - Nhịn ăn, cắt tinh bột giúp chữa bệnh tiểu đường?",12441,206000,266326,2023-11-20T16:23:34Z,31M57S,931,1
LyGYqTp0rCM,https://www.youtube.com/watch?v=LyGYqTp0rCM,UCVAlCAxsdAXrYoTnU90BJYQ,Đặng Kim Ba Yoga Trị Liệu,Personal,Bị Tiểu Đường Nên Ăn Gì #shorts,101,1070000,25149,2024-08-19T08:08:12Z,7S,0,1
0kZcf-K-8lM,https://www.youtube.com/watch?v=0kZcf-K-8lM,UCZnhEIF8a5Uv4GMPwT6KafQ,KÊNH VTC16,Personal,Nấm tuyết - Thần dược cho bệnh tiểu đường? | VTC16,11,1890000,1987,2024-10-30T02:30:00Z,10M40S,1,1
9Y1PW2Yagpo,https://www.youtube.com/watch?v=9Y1PW2Yagpo,UCYO8RPtaJnD2bxC8CZl1_PA,Dr Ngọc Official ,Organization,Bệnh tiểu đường có uống được cỏ ngọt và cam thảo không? | Dr Ngọc #short #shorts #drngoc,254,1310000,11621,2023-11-06T08:00:04Z,1M,7,1
jyg8epnd3yg,https://www.youtube.com/watch?v=jyg8epnd3yg,UCHXRlUOGYAT9kkXGCcSQDZg,Tuệ Y Đường,Personal,Triệu chứng của bệnh TIỂU ĐƯỜNG,213,40700,11787,2023-05-06T17:06:58Z,23S,3,1
qMLaD85bUEI,https://www.youtube.com/watch?v=qMLaD85bUEI,UCCBL1xeBVoTUgrZRaiKg3DA,Phan Thanh Vĩnh,Personal,8 Dấu hiệu bệnh tiểu đường - Phan Thanh Vĩnh,31,54400,6124,2024-09-07T13:45:03Z,21S,0,1
ZcWeQwz5-t8,https://www.youtube.com/watch?v=ZcWeQwz5-t8,UCYO8RPtaJnD2bxC8CZl1_PA,Dr Ngọc Official ,Organization,Cách chọn thực phẩm giảm nguy cơ mắc bệnh tiểu đường | Dr Ngọc #shorts #short #drngoc,899,1310000,40301,2023-07-01T11:00:34Z,47S,26,1
WTjGG8j9G6c,https://www.youtube.com/watch?v=WTjGG8j9G6c,UCCBL1xeBVoTUgrZRaiKg3DA,Phan Thanh Vĩnh,Personal,Các loại rau tốt cho người bệnh tiểu đường - Phan Thanh Vĩnh,220,54400,30082,2024-04-05T04:45:01Z,31S,0,1
vgFLEWP89MU,https://www.youtube.com/watch?v=vgFLEWP89MU,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,6 dấu hiệu nhận biết bệnh tiểu đường dễ nhất | Báo Lao Động,4,984000,992,2024-02-18T04:15:31Z,1M,0,1
eZNYieJInns,https://www.youtube.com/watch?v=eZNYieJInns,UCD09NCZlzMj4yGvGkLbuBpw,Báo Sức khỏe & Đời sống,Personal,Dấu hiệu ở mắt cảnh báo nguy cơ mắc bệnh tiểu đường | SKĐS,4,3000000,956,2024-12-21T13:15:03Z,2M58S,0,1
J-J_4IlgUEI,https://www.youtube.com/watch?v=J-J_4IlgUEI,UComBgdbGcyGHt127eyhftnw,VIET MY ,Personal,"#4| Bệnh tiểu đường - Cần biết, hiểu sai, cách phòng ngừa, điều trị",18136,206000,802845,2023-06-08T16:00:12Z,35M52S,1369,1
wQYSb-FWNDI,https://www.youtube.com/watch?v=wQYSb-FWNDI,UCYO8RPtaJnD2bxC8CZl1_PA,Dr Ngọc Official ,Organization,Triệu chứng nào giúp phát hiện bệnh tiểu đường? | Dr Ngọc #short #shorts #drngoc,128,1310000,4340,2024-12-01T00:00:37Z,50S,13,1
fItH548GET0,https://www.youtube.com/watch?v=fItH548GET0,UCZcCmWhvK0gfThyWRmRerDQ,TOÀN CẢNH 24H,Personal,[Sống khoẻ mỗi ngày] Cách ngăn tiền tiểu đường tiến triển và phương pháp điều trị hiệu quả | Tin mới,181,6210000,30189,2023-05-24T04:07:31Z,1H30M10S,1,1
cnUVfLlnN2E,https://www.youtube.com/watch?v=cnUVfLlnN2E,UCD09NCZlzMj4yGvGkLbuBpw,Báo Sức khỏe & Đời sống,Personal,Người Bệnh Tiểu Đường Sử Dụng Rượu Bia Trong Ngày Tết Như Thế Nào Là An Toàn? | SKĐS,57,3000000,15647,2024-02-09T13:45:01Z,9M50S,0,1
MERimrRf1CI,https://www.youtube.com/watch?v=MERimrRf1CI,UCErfhHZK_N32wA-NuFhHI6w,Thầy Phúc Thành Khí Công,Personal,"Dịch Cân Kinh Trị Bệnh Tiểu Đường, Tập 5 Lần Mỗi Bên",534,370000,25459,2021-08-26T23:30:01Z,56S,8,1
EHFLuWqzhaE,https://www.youtube.com/watch?v=EHFLuWqzhaE,UCYO8RPtaJnD2bxC8CZl1_PA,Dr Ngọc Official ,Organization,Mối liên hệ giữa người béo và bệnh tiểu đường | Dr Ngọc #shorts #short #drngoc,307,1310000,9779,2023-07-05T12:00:09Z,56S,10,1
KCgoBojnyD0,https://www.youtube.com/watch?v=KCgoBojnyD0,UCYO8RPtaJnD2bxC8CZl1_PA,Dr Ngọc Official ,Organization,ĂN TRÁI CÂY NGỌT có ảnh hưởng đến BỆNH TIỂU ĐƯỜNG không? | Dr Ngọc,1549,1310000,97409,2024-06-27T05:00:06Z,7M23S,172,1
lgD7-T7TxNQ,https://www.youtube.com/watch?v=lgD7-T7TxNQ,UC79E6KatRfXbmdWVWGncsew,Bác sĩ Trần Văn Phúc Official,Organization,Bệnh tiểu đường #BacsiTranVanPhucOfficial,6556,226000,298118,2024-04-27T02:00:08Z,1H23M30S,1052,1
BEfu53kdmj0,https://www.youtube.com/watch?v=BEfu53kdmj0,UCBlKbsGXxDCwZVcdr8orrHA,Bác sĩ Hải,Personal,"Tất Tần Tật Về Kháng Insulin, Người Bệnh Tiểu Đường Nên Kiêng Gì? Bác Sĩ Hải",910,183000,26036,2024-12-04T10:56:46Z,7M36S,66,1
mEyt6wDc_KA,https://www.youtube.com/watch?v=mEyt6wDc_KA,UCYO8RPtaJnD2bxC8CZl1_PA,Dr Ngọc Official ,Organization,Bệnh tiểu đường uống nmn có tốt không? | Dr Ngọc #ktira #short #shorts #drngoc,97,1310000,3250,2024-09-07T00:05:38Z,28S,17,1
rqrIfLLEuDU,https://www.youtube.com/watch?v=rqrIfLLEuDU,UCcK2q0EfFWPWuD-Nd0KpHWg,Bệnh viện Ung bướu Hưng Việt,Personal,8 dấu hiệu của bệnh tiểu đường,11,20700,1125,2023-06-13T07:00:22Z,29S,0,1
IAiFJ-jNyLo,https://www.youtube.com/watch?v=IAiFJ-jNyLo,UCWLGU3Q0rbRNfTA4kNNpquQ,Vẽ Chuyện,Personal,Tại sao lại gọi là bệnh tiểu đường?,7804,141000,208860,2023-06-14T14:03:33Z,58S,65,1
loDANXUCta0,https://www.youtube.com/watch?v=loDANXUCta0,UCqTvsWsNXUpiMth62d4ycyQ,Ryan Long Fitness,Personal,Bị bệnh tiểu đường có ăn táo được không - Bệnh nhân mắc tiểu đường loại 2 nên ăn gì,132,664000,22505,2022-08-24T13:33:06Z,10M23S,21,1
oHcv2eVAld0,https://www.youtube.com/watch?v=oHcv2eVAld0,UCYO8RPtaJnD2bxC8CZl1_PA,Dr Ngọc Official ,Organization,Bệnh tiểu đường uống omega 3 krill ảnh hưởng gì không? | Dr Ngọc #short #shorts #drngoc,298,1310000,15963,2024-02-26T00:00:18Z,29S,12,1
Xcpjo0OBczU,https://www.youtube.com/watch?v=Xcpjo0OBczU,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,Những loại cà phê người bệnh tiểu đường có thể uống | Báo Lao Động,11,984000,2148,2024-07-29T09:00:25Z,1M41S,1,1
oHcv2eVAld0,https://www.youtube.com/watch?v=oHcv2eVAld0,UCYO8RPtaJnD2bxC8CZl1_PA,Dr Ngọc Official ,Organization,Bệnh tiểu đường uống omega 3 krill ảnh hưởng gì không? | Dr Ngọc #short #shorts #drngoc,298,1310000,15963,2024-02-26T00:00:18Z,29S,12,1
EHFLuWqzhaE,https://www.youtube.com/watch?v=EHFLuWqzhaE,UCYO8RPtaJnD2bxC8CZl1_PA,Dr Ngọc Official ,Organization,Mối liên hệ giữa người béo và bệnh tiểu đường | Dr Ngọc #shorts #short #drngoc,307,1310000,9779,2023-07-05T12:00:09Z,56S,10,1
mEyt6wDc_KA,https://www.youtube.com/watch?v=mEyt6wDc_KA,UCYO8RPtaJnD2bxC8CZl1_PA,Dr Ngọc Official ,Organization,Bệnh tiểu đường uống nmn có tốt không? | Dr Ngọc #ktira #short #shorts #drngoc,97,1310000,3250,2024-09-07T00:05:38Z,28S,17,1
8MpKhkynLQY,https://www.youtube.com/watch?v=8MpKhkynLQY,UCWDoJeY4ZjTpEeWtw2R04QA,Tuấn Thầy Thuốc,Personal,Bài tập giúp hạ đường huyết cho cô chú bị bệnh tiểu đường rất hiệu quả | Tuấn Thầy Thuốc,467,164000,173484,2025-07-26T01:00:06Z,13S,4,1
P44xCYF_-7s,https://www.youtube.com/watch?v=P44xCYF_-7s,UC9l2RhMEPCIgDyGCH8ijtPQ,BookingCare,Personal,Cách tăng cân cho người bệnh tiểu đường bị sụt cân,36,1530,10724,2023-09-28T07:51:43Z,1M38S,4,1
ibTdWMyZa-8,https://www.youtube.com/watch?v=ibTdWMyZa-8,UCAgehYjUxNc7vHpf3F06mXQ,Video AloBacsi,Personal,Người bệnh tiểu đường có được uống cà phê không? | ThS.BS Võ Tuấn Khoa,102,1650000,24692,2022-11-16T03:10:03Z,2M58S,2,1
mETRx9Z1Dmk,https://www.youtube.com/watch?v=mETRx9Z1Dmk,UCvIberFac81jZ4hJVsg67pw,Dr Thuỳ Dung,Personal,Bệnh tiểu đường thì nên kiêng ăn gì ? | Dr Thùy Dung,103,174000,6058,2024-09-22T07:35:01Z,41S,3,1
hXrgoPU0uRU,https://www.youtube.com/watch?v=hXrgoPU0uRU,UCAgehYjUxNc7vHpf3F06mXQ,Video AloBacsi,Personal,Người bệnh tiểu đường có nên ăn miến thay cơm?,465,1650000,83583,2022-07-27T10:19:04Z,4M36S,24,1
FLwxaUir7jw,https://www.youtube.com/watch?v=FLwxaUir7jw,UCBlKbsGXxDCwZVcdr8orrHA,Bác sĩ Hải,Personal,Bệnh Tiểu Đường Nên Ăn Gì Để Không Phụ Thuộc Vào Thuốc? | Bác Sĩ Hải,1840,183000,97662,2025-01-13T11:00:21Z,9M25S,185,1
gQyGEP5UQiU,https://www.youtube.com/watch?v=gQyGEP5UQiU,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,Một loại thực phẩm dân dã có lợi cho người bệnh tiểu đường | Báo Lao Động,0,984000,134,2025-07-23T01:45:02Z,54S,0,1
TgOh4Z5WoUI,https://www.youtube.com/watch?v=TgOh4Z5WoUI,UComBgdbGcyGHt127eyhftnw,VIET MY ,Personal,#73 HỤT CÂN sau bệnh tiểu đường lâu năm nên ăn uống thế nào?,1037,206000,56531,2024-08-15T23:00:21Z,1M,15,1
rn6izURH_dg,https://www.youtube.com/watch?v=rn6izURH_dg,UCmy8PY2FZocsDxthM5iaruw,Docosan,Personal,Giải mã những lầm tưởng về bệnh tiểu đường,16,7390,1235,2024-07-10T09:00:45Z,52M55S,6,1
KWb5BHY2sr0,https://www.youtube.com/watch?v=KWb5BHY2sr0,UCAgehYjUxNc7vHpf3F06mXQ,Video AloBacsi,Personal,Người bệnh tiểu đường có ăn được dưa hấu hay phải kiêng?,67,1650000,16528,2022-07-16T05:00:09Z,1M26S,1,1
1dfD0CAWzIk,https://www.youtube.com/watch?v=1dfD0CAWzIk,UCobzfKpMotKHG4dcWaNBSYA,Nguyễn Hương - Cô Giáo Dạy Ăn,Personal,Cảnh Báo 6 Dấu Hiệu Sớm Của Bệnh Tiểu Đường – Đừng Bỏ Qua!,68,19500,2575,2025-01-08T05:00:01Z,1M9S,0,1
M6lcP7Lxo54,https://www.youtube.com/watch?v=M6lcP7Lxo54,UCefsUn422ab6hsKo_a_xA_A,Thiết Bị Y Tế 3TMart,Personal,5 Loại rau người bệnh tiểu đường nên ăn,277,26700,54054,2024-12-02T17:00:19Z,16S,2,1
NFZBKXOXFxM,https://www.youtube.com/watch?v=NFZBKXOXFxM,UCtZEJf3Yzmhb5TK2spgPJxw,SỨC KHỎE VÀ SẮC ĐẸP,Personal,NGƯỜI BỆNH TIỂU ĐƯỜNG NÊN ĂN GÌ!,114,475,14815,2024-03-30T11:29:22Z,1M,0,1
N8YkYUOOt9o,https://www.youtube.com/watch?v=N8YkYUOOt9o,UCIKDhNhO2e-VB1f_4k9LuxQ,4life,Personal,Bệnh tiểu đường có ảnh hưởng sinh lý nam giới? #short,12,694,500,2024-06-02T21:00:14Z,47S,0,1
pPwKEXFRU5I,https://www.youtube.com/watch?v=pPwKEXFRU5I,UCCBL1xeBVoTUgrZRaiKg3DA,Phan Thanh Vĩnh,Personal,Bệnh tiểu đường kiêng ăn gì? - Phan Thanh Vĩnh #shorts #tieuduong #suckhoe #food,28,54400,2916,2024-10-02T13:45:07Z,32S,2,1
2R9kJvnSv04,https://www.youtube.com/watch?v=2R9kJvnSv04,UCdOm44eWmGXr78d9i3X-PtA,Hoạt Hình Khám Phá Khoa Học Cùng Dr.Binocs,Personal,Bệnh Tiểu Đường | Kiến thức thú vị | Hoạt Hình Khoa Học Vui 2021 | Phim tài liệu khoa học kiến thức,374,94400,40250,2021-03-18T11:00:01Z,5M7S,21,1
EJKNEg_XFI4,https://www.youtube.com/watch?v=EJKNEg_XFI4,UCWPwkxEJwTtKf85HufBudNA,Kiến Mỹ Hương,Personal,người bệnh tiểu đường buổi sáng nên uống nước gì #tieuduong #tieuduongvadaiduong #daithaoduong,6,355,1167,2025-04-27T08:28:03Z,1M18S,0,1
sCaTbbWlfLw,https://www.youtube.com/watch?v=sCaTbbWlfLw,UCD09NCZlzMj4yGvGkLbuBpw,Báo Sức khỏe & Đời sống,Personal,Bệnh tiểu đường uống nước mía được không? | SKĐS #shorts,74,3000000,2659,2024-10-30T14:01:01Z,1M,0,1
jJIvlwtTFwc,https://www.youtube.com/watch?v=jJIvlwtTFwc,UCvw5TWglm5eDSHn64AYJbsw,Dr Hoa Official Short,Organization,Đậu Đen Có Trị Được Bệnh Tiểu Đường Không? | Dr Hoa,23,220,2985,2024-01-06T14:04:48Z,59S,1,1
jlVqoNNrAjc,https://www.youtube.com/watch?v=jlVqoNNrAjc,UCqKEGZohgRlDkxCZ6S_CSgQ,CHÂN THIỆN MỸ BÁCH NIÊN,Personal,"Bệnh tiểu đường, những điều cần biết một cách chân thực nhất | Ds Nguyễn Quốc Tuấn",1200,202000,61166,2023-11-30T11:22:38Z,24M41S,139,1
QBXS7-egFIA,https://www.youtube.com/watch?v=QBXS7-egFIA,UCKHfUNR8glpWS8MM_ap4I3w,Đoàn Ngọc Anh,Personal,NGƯỜI BỆNH TIỂU ĐƯỜNG ĂN BAO NHIÊU CƠM LÀ ĐỦ? #daithaoduong,7,7460,623,2024-11-21T02:27:24Z,1M47S,0,1
